area_sqft,bedrooms,bathrooms,age_years,distance_from_city_km,locality_score,price_lakhs
1234.8188272952684,1,1,14,3.890740856219052,2.99344193973676,73.29241677452728
1080.397059813653,1,2,9,16.8112483865015,1.313192798815151,49.623685458921244
1236.704310614201,3,1,26,13.354471513797746,4.683246164068576,60.206626881678446
404.97243415964283,3,3,15,16.164682613297998,3.6027383676928273,56.681699748466436
1112.1312448649953,1,3,11,8.780970135198006,8.280799746523378,102.50927707593314
1342.8450286046987,3,2,17,22.718231144825978,8.203277696098109,108.4465067498934
1791.1576178966066,2,3,22,14.890561780101635,5.1132155697336295,88.36754804599339
992.691912690541,4,3,0,2.592360865126409,6.45861002790897,140.59989843350144
876.6025588427249,4,3,15,11.520197772258502,6.4383356438823265,90.00159853432335
999.2971825661854,4,3,21,19.03072334121904,8.44442333584861,123.32877347735135
1566.1608470808296,2,1,5,19.956296762440672,4.825021727108778,109.43373546419281
1331.500443863874,3,1,2,12.61762779271209,3.4790201181145815,82.4511591759276
988.0959184931845,5,2,1,22.421315485366875,3.3853142632649273,93.60691681941616
1405.3069732453425,3,2,27,7.05787671126029,5.825730513539837,93.98604996056581
1238.8310197392161,1,2,1,10.55966808233753,5.042333824589913,85.414548850003
1587.4579962131556,4,3,29,22.515624308939767,4.961086938864426,93.0487214842335
919.178762449059,3,3,12,22.458289553553684,1.820236051807365,58.317958543822535
1068.9351413608927,5,1,8,17.29996283620468,7.46743366621176,113.34382227850031
1043.1567387471368,1,1,15,21.545023404494394,2.923630191837196,30.01707973586346
614.5940207471526,2,2,26,2.6749450404277004,2.7725826718784923,49.80190414360446
1318.4481108258303,2,1,4,21.69237691709052,4.714824882496541,77.75538896968544
1304.4221088719557,5,1,22,8.355187710480557,3.0500050745602127,79.80837704073271
1202.0453826569844,1,1,27,4.869122054491299,6.254724405772138,73.70518407865546
1106.1651466499413,4,1,20,6.364560990380135,4.343170054010244,102.48239356279944
633.8517031798343,3,1,6,10.740228446340232,5.040205503335111,66.87403535787145
1031.7418708938565,1,2,12,6.654204112809447,5.83452389443626,67.16618813326252
1062.9141933892922,2,2,19,8.353905857404227,2.8318197023362437,72.11310374963858
879.0890923113525,5,1,23,3.806972908755231,2.401764605789768,68.5811478205643
1135.4857153335963,5,2,28,7.756330756195464,8.923797125862443,124.6474744810515
1361.6203427258154,3,3,26,14.52095345627903,4.903513325482789,90.09295926475818
1954.474360484212,5,1,29,11.325415848231067,4.708842486692852,138.50726398116439
1269.8311251327357,5,3,25,8.994609650279823,1.3205093524555733,87.90165856965726
1303.0201562891057,1,2,12,18.788077156999293,5.481786723286539,68.22422058161163
1170.221633693533,4,2,26,22.39099429913629,5.987527494499001,79.16516449174486
432.4915138803834,3,3,25,19.04133596110873,6.029567838591999,41.959712810441694
1189.3944498203132,1,2,6,8.63401720188314,7.363280523905959,98.8674950497748
1224.0920839764105,4,1,9,18.738833112020064,2.597336514919106,92.13988899672593
2185.2968449941145,1,3,14,4.223514470614255,3.2700082080755695,134.67793422383352
1123.055614087551,1,1,20,3.6927907082366276,8.296574187073714,109.21512293205082
1320.618936933445,5,3,26,8.967862407385894,9.524535551590546,143.847631349859
1186.1152921179028,4,2,5,20.288708041579397,2.2233947263058855,81.51390851439047
732.5287849521872,3,3,4,6.535532057436396,5.478845990546963,85.80788833063797
1657.1291258060082,3,3,22,2.04970851801765,2.9275862746562815,113.23402039948513
1500.7732130747097,4,1,27,3.7268836125556994,1.540658515194842,86.66359509662936
1516.4127788172186,5,2,1,21.539251728974715,3.9295300431352187,121.39767214795376
836.2450180821045,2,1,20,16.027690476308546,2.2931886266579147,28.178889171728716
1761.1177243744396,1,2,14,6.703428502564428,7.389397660908217,122.76402899370241
639.2595748830877,5,1,25,14.104747720540443,5.803528723043,59.074178951232966
1434.7428375201082,4,3,15,13.425700749421084,2.294510238912798,99.92054896301784
2076.1822503239914,1,1,18,16.5581814717962,1.0831742956496293,84.06344432439558
803.7854699477247,3,2,8,6.2130950833296,8.273413441217915,92.98303196224892
973.4809081588912,2,2,28,21.677873186262744,2.585749655478228,26.189672947016113
1239.8605460350566,3,3,21,8.079529770960315,6.455949779986894,96.66614736116438
998.6097383535204,4,2,28,17.506225522417804,4.03229721769071,66.30275123600472
579.734627573547,1,1,25,0.8950538361192648,6.26937344483532,44.45035740383487
1227.425189922411,4,3,18,9.630099682406607,3.840882642840916,110.35123156188787
775.0785145095581,1,2,6,9.116890539990804,1.7824560462302874,51.32222463438716
1389.4369722540725,5,2,3,13.815368500283855,3.0065500770197824,116.37783865108602
832.2303063064787,2,1,29,2.282038413541314,2.6925270983116802,35.95469719250535
1819.973762007016,5,1,2,19.858218656289655,4.852174171956794,140.92742661873467
886.6986830655052,5,3,23,5.835629643305429,6.924554050835416,116.24288499178219
1071.1753935177298,4,2,28,17.08742646460925,3.3742546745172177,62.08474387883591
1525.4068869478679,2,1,19,20.178697019480282,1.1086294177055616,44.54650659787269
707.6542734264178,1,3,10,14.265985427917071,5.670436278382812,63.138859676433924
1290.9839738416517,1,2,0,18.651638564688646,6.451835404230748,88.69187367174224
1722.8571017129711,3,2,5,16.715577649267637,9.665834446016287,142.06546838960458
557.006706175509,1,3,25,9.210480030224186,6.305237227839221,49.20069314003833
1273.8535434129217,4,3,10,20.31703420632235,5.240553034403277,109.157773871167
1303.9531176993694,5,1,26,7.720183562195436,6.1606146330793345,89.77275766407845
1512.7291487109242,5,2,0,14.494716484912171,9.351105668758244,168.22520824530315
705.2197156487672,5,2,20,18.762244608967716,8.455403310414816,101.93754544565112
671.8173547662894,2,2,6,9.784419790406437,3.906808600274272,64.81681032400476
1408.776626246759,1,3,5,7.917806386626914,3.1352892729142354,90.55263159101732
1318.7938692932744,4,1,13,11.753977249234158,3.3637025112946626,100.68757173131299
1300.1971401383507,2,2,1,20.540105611554264,5.539789357436917,91.9614074682326
1338.5792837987904,3,3,26,23.283083197068787,7.6964450610572,94.44760242461842
927.9901113686037,4,2,3,13.854543615067309,5.528972864646659,107.01768440423513
1292.9014788644015,4,1,10,16.70592203042947,1.6101675624530132,93.5416312875002
1317.2289893194725,4,2,14,22.630203744853397,7.512226303959828,100.22436326202603
914.2594327894528,5,1,17,2.9143978596170887,8.253731158038585,121.96517850003067
1946.3098044579026,4,1,26,6.1859251577210435,3.605480786077477,109.30258070478484
1389.533168364715,1,2,0,17.86805015316377,6.9771316535501535,104.96323977200345
723.4786011189406,4,2,2,20.681739316851342,4.83932710948954,70.94896070006396
1462.6214434535318,5,1,2,21.497211194099158,9.002074201546986,147.12614278706596
810.1273319090715,4,3,27,10.670125832945848,8.607030023446658,99.89280386136315
1514.8338414969808,3,1,6,2.6888276061507375,5.72888798478678,123.88608700234224
1663.4382316029617,3,2,0,11.225646193840689,7.22354991232235,151.7741652431032
871.7270726593158,5,2,24,6.152997460072817,8.950147309198936,110.48098181987652
1585.3504516977287,1,3,10,7.634313147417292,5.461453090704479,115.42705064656865
1365.1123707745994,1,1,5,19.420555142518893,3.8192566643993975,64.97330296516108
1528.824063997796,2,1,19,2.3504136076342284,7.7829952411862315,128.04493834860222
1958.717193061579,5,1,2,20.775739828277203,2.980596293062226,138.78900724285435
1101.8447535988519,4,2,18,10.977892602692142,4.496780332054378,88.8869671980443
898.5055342570042,5,1,1,15.10356631196458,8.791545133961144,101.70501707288459
844.1942281497907,2,3,17,2.6964796652741354,7.519801062423836,91.7666745457419
873.6758860138248,5,2,29,8.76529741975335,4.634299047227493,102.86394284245708
1169.1593162343584,5,2,11,2.697672515863722,2.9327005216752164,103.43425179604338
1336.4607899266575,2,1,28,24.057821210587186,4.203715517490129,69.26181240212023
1310.6763197320076,1,3,9,20.277910408493135,3.556937343046897,66.93827803499599
1530.8732996144095,4,2,4,11.761002481733275,2.584803591494685,104.03692220638487
1205.2007567511628,2,2,8,5.978262433929942,7.68999622209091,119.03359708163828
1781.4136308629268,3,1,1,23.36965007862138,3.2686289816515437,105.2065351449482
1094.1372667048176,1,1,1,8.942616595310808,5.087507231509875,88.04747392697831
2288.0676666358477,3,3,27,4.444118576340681,4.472735021524981,141.90579730466268
1450.2669391060026,1,1,5,14.297527517121894,9.838696407720677,124.4120384696644
857.136977433487,4,3,28,23.622465948447996,4.5198301973339845,69.63518678480497
771.643000775555,4,2,9,0.5938421172579031,1.7198423451707932,88.32260306920159
1392.9889660972742,5,3,17,6.334058659722969,1.8084317731487562,102.34575127920918
1110.6148858696597,3,3,11,23.491967190054986,6.316783492177583,98.1570438113655
1485.6001976368368,1,3,3,4.6916061880004705,6.394271965644391,116.0170241221862
1389.2950498294178,4,2,21,3.2744645651755864,4.768830914343894,111.14509541026038
1170.8684349372509,2,1,20,14.46958678709521,4.886593230808267,68.22411851152526
861.282512772638,4,2,16,21.615173670723333,1.485393245567841,42.947032855725574
594.0611101256542,2,1,14,12.18919053350119,5.64891859350336,41.91509199359536
1021.3940191731915,1,3,5,24.866824288770857,5.542655278423165,78.16826572684536
1542.559517729389,4,3,15,17.139706638680824,2.345943867012501,92.30519719457538
1285.6374976520815,4,3,16,2.3148352266559695,1.934554474998348,98.72529417574584
701.7044885152047,1,3,2,24.824387226208398,2.1121524153954145,30.014617563317422
1269.272370340473,4,3,9,10.493408801114665,1.9092542184213266,93.72745512089325
1354.1269518915346,2,1,4,7.541362079214322,6.487373759830838,104.56309737590799
846.4570255195467,4,1,13,14.168039997658196,2.768343871626268,74.53165233648674
1261.4900423782112,3,3,25,7.955535999611175,3.262871369687171,81.073603736835
1223.2834873784,5,2,28,2.618208924443732,2.5621492973629576,108.59523518896133
742.8118808677507,2,2,20,0.5349944054398297,9.620517740036528,109.62181898631697
1343.1149441393134,3,3,12,11.514792146546426,8.691557168366518,124.37618898865666
1424.3138105472938,1,1,25,21.00315384455151,3.0744535361636878,52.89555115651797
1633.2204972701109,2,2,5,14.521722047936876,3.9480966452991337,105.91220642820262
1621.520820813961,5,2,11,24.9805788241143,2.8890355807449746,108.25881346222808
648.9322528171635,5,2,25,7.5277428183563995,5.426883635147414,90.25369786740059
824.8699840339509,1,3,7,7.371149086621355,1.1764947922682825,54.225800383293766
1406.014106883464,1,2,4,4.4138617757316325,7.042312080071161,107.39248836216959
1405.5143803648834,2,2,29,4.519557912500712,5.7084233483587745,100.0023243076805
1406.0190745224193,4,2,14,7.487071602246171,9.087750354709929,137.72082355541284
2741.0925962618885,1,2,26,19.924581109201416,2.4795341589557274,89.20323451836671
1428.356204277267,4,1,15,22.691041370592973,8.236983214550186,114.59090665154292
1654.2262560722395,3,3,0,24.38963565783819,8.127649130200442,127.06563310513766
1581.600705397281,5,3,15,6.19109652536309,2.144630702951982,115.94339551532431
1460.5565005223193,4,1,4,22.091789867545245,4.5870330172971485,100.5852618727665
1073.8923021438618,5,1,2,8.542249687294758,2.531373770300652,84.23352024656447
1503.587688197307,4,3,19,3.264593340663668,3.2924845041179402,116.41117280169713
890.8699141849713,3,2,14,21.81561067524406,3.369215573474899,54.39204721468607
1105.2725573039966,1,2,12,16.084588048768655,6.006127546231955,67.85476481045404
1005.8545808683587,3,3,23,4.535906953986013,4.702698385844189,89.00649270950365
1232.749655754529,1,2,15,11.030865809068562,9.529595236056748,91.89269721334959
2125.8634266694035,1,1,22,7.537813524488158,2.137331277523046,95.44747986299888
453.09392296330077,5,2,10,18.551466933399826,9.763229213651789,102.47163280320635
1474.5040761498053,3,2,20,11.608697650294568,3.0757477619283753,91.31872209489859
554.9136515241394,4,2,1,24.73735865510643,7.955865427436677,90.53255015746777
1011.2272536842266,3,3,21,1.8412520653600803,4.050729335555393,99.12291901110738
1635.5802387869464,5,1,26,9.197874020338043,2.2877325587558253,99.8392754572559
1225.712007638185,1,2,5,12.306554094194446,8.721002667216158,115.47878731005353
768.9020888282776,5,3,25,12.826772091333835,3.779748093128169,76.20627472123273
913.8785162960128,2,2,25,8.240427648448101,6.92969863804158,73.21852489503812
1471.8390995738703,2,1,29,18.366386102890417,6.09799316577964,75.43905020485685
907.8533473131454,4,2,26,21.931303300479883,5.245806784517869,69.34649809459619
1286.58343583279,5,1,5,23.498622898457644,5.462375253836852,112.15358144272602
1218.2287359615254,4,2,13,20.224787731588393,7.590141226830588,107.70309803985641
939.3598609576732,4,1,24,21.339214834011685,1.7899562271109652,39.81461833212153
2057.57763573013,2,2,10,13.98835986518989,7.013625957621146,147.4407978899179
1453.5676089272044,4,1,7,20.734261547456956,9.06230891258721,114.82474992952588
389.9429653369572,2,2,7,7.93584577412483,1.5200937731787774,32.20733807447534
1274.581725907771,1,2,0,10.262729671675753,2.265880053103001,83.7784574042727
935.2854140926448,5,3,20,8.264368838554336,7.449687430318282,130.000383582114
1540.9733339184895,4,3,6,11.950989718474172,4.935534834201558,130.66127148313552
882.9917046269197,2,1,5,7.496700597846591,4.631937587323195,77.52931198004529
1154.1054234132405,3,2,20,24.059480335233946,2.232699710898123,52.13264455517842
1401.994911592183,4,1,7,8.16469338613887,5.560930366460092,122.44229042143624
1546.3020776680487,1,3,18,2.9020911837180257,2.138907800767395,88.56947224729143
719.8814371776896,1,1,21,13.407020568235128,5.289584106794863,38.20749379976672
1066.1995056636206,3,1,20,1.898927421906821,7.8725376906549105,103.46354084554032
1010.0218755356175,2,3,23,3.208307574560223,3.3243792209844716,67.20772266209258
938.6683069705152,4,2,19,5.875040035308034,5.327075513617546,94.06140376805543
1906.1816961124387,2,1,7,11.876581122112471,9.928143724571521,147.78985711029472
1361.9926843843823,1,3,25,11.114647841571184,7.179853810186335,107.10628183771189
695.646418265982,2,2,13,20.092450619068384,8.572210941746787,69.44723672404288
1567.1447788219104,1,3,17,18.617129020160778,4.733628459044912,84.53651693863462
2048.8624788050533,2,1,24,10.944798202772182,7.910748308132698,138.4029941238026
1612.9861042204589,3,2,28,8.675753085602933,1.3645825564718965,96.40168112969164
592.2520136183946,5,2,15,8.253485209506715,2.106200642880205,71.18205003789024
1006.3063708534994,3,3,8,19.46287963870322,2.8276353362805593,69.46563776806133
1706.764459674649,3,3,14,1.7757739524211087,4.617567321536976,126.3947345335081
916.9322137524878,5,3,29,0.8141304130098428,8.611703904931868,109.01068203395906
1377.5277712584914,5,2,25,19.990837602202877,4.116394457091374,85.27596493377129
1509.8536213717348,4,2,9,12.190086211731709,6.891590741639166,130.27735334551386
829.2278113687669,4,1,28,3.7065878945626114,7.383828653231351,90.3224310293929
1176.18985757528,3,2,21,6.2713653975652806,6.275641186795073,105.24401602653991
300.0,3,1,15,23.346346850885872,4.215177713531226,26.21382776549097
790.244943466284,1,3,3,21.55782290281,6.193480075421898,61.64405705204449
1098.972739442736,1,3,19,17.889733730487325,4.080390335107716,62.999188883747216
700.8867272140602,4,2,12,12.3145181432645,1.7548636469681087,79.73378479831169
1852.9645215726541,4,3,21,13.24792884168895,9.93523580367413,154.75851034361528
627.9434488157469,1,3,4,24.393491114456985,2.1446420826925983,32.76421852627883
1023.9822053212065,1,2,21,24.161375875165035,1.6511354545245163,34.96776556610479
1252.2962309144366,2,1,6,5.77409162175294,8.906776742864404,114.49213376967842
1776.509315626446,2,2,22,20.372061874480295,3.716511948036056,96.3775769351131
625.6551395282243,1,1,8,5.332445321091912,6.852672766661568,56.839262604485775
1665.2655008619838,2,2,7,5.731668208156809,3.9610515669600956,108.96343895261272
1204.093224407835,5,2,28,17.064279337032133,4.523088437150241,85.95582333674703
807.3965395808196,4,3,15,10.422526915394936,3.3590167481511686,80.18917443359884
1384.8413897053083,4,2,5,23.322837974109746,4.087396052137092,81.0829828807104
1279.623878229388,1,2,27,2.6807385049522163,4.696303605278888,89.7659291033419
959.9132491364821,3,1,15,13.032378199832579,7.483744621831086,92.7734507819358
1227.9208339960076,1,3,5,23.003777495856472,5.603825748113126,89.25751058746435
1045.874561255296,2,1,13,22.650784681747876,9.492086954412793,100.34022126457859
1245.4069381004992,3,1,20,4.33496572868566,1.3769235445489796,66.1783843806971
1464.8522698084187,2,3,0,9.482623652363184,5.527614903688254,98.75006117489016
1834.4067264581408,5,3,24,15.668474301144059,6.258023099485463,146.26520072853089
704.8738004692605,2,3,8,4.405174676899353,9.281772874668466,104.4326872954612
2053.2133498625067,5,2,24,24.2165432151206,1.4424267125928483,93.7239611942487
419.16488019099927,5,3,26,22.91135855382768,6.161496264416944,67.1481641548275
1139.2859619857666,2,3,23,4.590279386344495,8.682669356751614,130.16400462331384
1435.3268825938305,2,3,12,3.468308800894143,3.177349553073129,100.02058451298151
1312.396747094013,5,1,25,2.5925078288025,8.886631136715437,141.87556150337875
950.9201920717625,3,1,28,22.781369768897463,1.1713906834686263,21.182086673608367
1116.75109985709,5,2,18,5.24378333998879,7.5920916622035675,111.61974733520746
1002.7996261364669,4,1,16,10.698980749336691,9.398018990517878,120.18684397462818
964.2540972223154,5,2,10,11.496858458474074,6.91477895476056,117.45246332786479
1539.84083880841,3,1,27,15.175770583232405,4.951263195824032,84.46386954417115
1342.806194386019,4,3,27,2.257515921811912,1.4039291482544622,105.19058899492649
922.8361618957383,1,1,7,6.055586126312641,9.28102431990366,83.23115809589977
1559.8399501733002,1,2,22,23.321514479513688,5.232666004224173,64.16273580035096
1322.9198083506437,3,1,28,22.756047628079955,1.260970699023532,42.04701765820391
1525.1448475355842,5,3,4,19.64162086143946,7.208389641958857,137.26073489856222
1451.851536769445,2,2,9,0.9753305176462781,5.336535282186324,126.70497188679636
868.4019956311711,3,3,6,8.511665828154502,2.119107856981697,76.17232145399356
975.9275839212122,4,3,9,15.88498901590124,2.9284462837923364,80.68180024332894
1498.9174420493048,4,2,3,7.242160188450154,1.5804161241026164,97.68313526836712
1444.148106173386,1,3,8,22.784874028817544,6.168641857377162,99.94973542221652
1191.6393624143407,4,3,26,16.030291814894824,6.598265313268083,91.08388594264214
1246.9309533235128,3,1,25,2.261714574252917,5.551680685198999,85.51102919076718
1711.06595831537,4,3,13,22.770636926474726,8.353919197023535,133.1946538669858
963.371444465668,3,3,1,23.965283125317452,8.749079391772122,106.59340379844821
1418.8389524680151,2,3,24,2.4039542505972746,6.54061957014814,106.24558437995033
1119.1229390264423,1,3,8,13.542825754102214,1.114808317366875,63.05413127912933
1112.9275187091118,4,2,20,7.932424914247176,7.257066901729621,107.84141963934516
1639.510740794876,3,1,26,10.124557373794358,4.761992952283164,106.82262371780786
1530.1665395952118,5,3,0,4.901454839905877,6.090017349037483,158.55673746478695
1525.4038544002553,1,3,22,14.662766499304107,6.841725418169959,111.8300408807794
1722.1915228617318,2,2,9,23.97049415459782,4.152129528943691,88.90897130990278
1208.4015366531037,3,3,9,12.825278706654421,9.253886546546148,133.062822175926
1472.7811885179856,2,2,19,2.5314072441647886,2.2057738007480308,72.97761782029033
1075.8932973626177,2,1,24,15.690032670196505,7.043606265529337,96.78206631486515
1329.6665409953769,4,1,21,8.835463364055798,1.039236219609224,82.0194278933504
1147.9427782529262,4,3,28,21.470167144986796,9.321859948646628,104.05392636149551
1238.7983859970873,3,3,2,11.14961463375352,2.0125371991428236,89.76861131915885
1438.0628101747654,5,3,5,5.224570419085017,1.8539580713281718,118.5909057938333
872.711726706611,3,2,28,5.182087755933051,3.997068697470198,83.35622756431242
2036.954910274184,5,3,25,19.334722427668428,4.3620965743517255,136.82227949797627
797.5930474001192,2,3,5,7.006896158530317,2.9287006509059075,68.50906922912164
714.3245548849071,1,1,20,19.297218156900964,6.266094948344122,33.67399272661014
1663.2443494000272,3,3,1,5.544239113781685,4.986226882377672,145.87910716479257
1516.6650775851745,3,1,25,8.381316033182081,1.3075803013697866,81.74622247024207
1449.647926820862,5,3,25,11.904430824772636,3.8768685602977055,114.86101665700266
1451.338203705712,2,1,17,23.60829831748954,8.293896222158534,93.47368303566557
1195.1012908612342,2,3,22,23.327419906468705,7.207313813756818,80.0335974922479
841.0982514056674,5,1,1,5.568360947846051,7.523837682218924,133.9922023609912
1230.3218232774905,2,2,11,9.276366510455283,7.283052316751712,119.3573100498868
929.1353153951553,4,1,21,4.160285017117422,3.7987571924472996,84.93228933205786
1590.0478933671004,1,1,4,12.99463444318068,1.896975298690983,84.89917258056786
1141.1770473991446,3,1,19,11.784272492019332,3.452204656297864,73.61385339369119
869.8011212829954,1,3,6,22.568623980042943,8.486067701666434,70.21522171194664
1071.4456633388027,3,3,23,23.28513175588128,9.82423718004764,91.98037777539724
1365.1725817102497,4,3,15,9.897401079678657,5.444623132674052,126.39307890178665
974.5101788784101,2,2,19,12.547579603965241,1.0873031943073799,56.30932447310396
871.1118417734274,5,2,0,22.45778810408026,2.260403309208061,84.24612307663324
1297.474884596765,4,1,0,20.264341289754007,3.898725177846392,97.22992980692423
1297.986628443489,1,2,16,0.5895796279439073,6.2072681373365475,108.87590320080574
997.2227298515481,5,1,26,8.341459322497771,1.6758428122478257,68.65523017381545
1011.5846777526709,2,1,0,10.833468927435085,9.490215688388934,115.4335646085881
1292.8199749430546,4,1,20,6.128048950239177,4.285753059559607,95.90029954454712
620.7662634010703,5,2,19,5.3895045894505,9.213257961323407,103.09233904844895
637.0144902493779,4,3,12,1.4257204115941517,8.024696224813196,119.41954069616635
912.6223114990256,4,2,29,16.262558264209133,7.79893545264023,97.34754205353573
1114.6211393152612,2,1,8,6.931502116837558,6.460476218040088,114.99467628055592
1324.3630262392019,3,1,14,1.7825058715671707,6.641054353466601,117.21588726685106
1790.142486779821,5,2,2,6.158993107937559,6.742029116946233,153.6353163302184
1543.0638492808077,2,1,13,20.1468918444851,6.658492483230239,93.18503200500514
1136.0245880146292,4,1,22,21.361484950340394,5.983554082585251,79.70151793155989
1192.3935168389244,2,2,10,12.335123007235914,9.877726166346001,117.3099001001678
798.9882541448765,3,2,23,10.69373142501281,7.590615106831265,88.03269442139911
1192.594745603044,5,2,21,24.457415490793654,7.992517495532691,108.3767242755541
1084.5365444319448,3,1,11,5.413834159907712,8.852165335753067,121.83719358978871
